2983	Rio 2	2014	3	tt2357291	172385	102	G	103000000	6.3	48	143
2984	PK	2014	12	tt2338151	297222	153	Not Rated	13000000	8.1	77	4
2985	Addicted	2014	10	tt2205401	235271	105	R	0	5.2	7	18
2987	The Skeleton Twins	2014	9	tt1571249	244772	90	R	0	6.8	87	17
2988	The Homesman	2014	5	tt2398231	264656	122	R	16000000	6.6	81	39
2989	The Monuments Men	2014	1	tt2177771	152760	118	PG-13	70000000	6.1	30	81
2990	The Houses October Built	2014	10	tt1958043	293572	91	Not Rated	0	5.2	60	22
2991	Suffragette	2015	10	tt3077214	245168	106	PG-13	14000000	6.9	73	16
2992	Muppets Most Wanted	2014	3	tt2281587	145220	112	PG	50000000	6.4	80	509
2993	Ask Me Anything	2014	4	tt2505294	271185	100	Not Rated	950000	6.0	46	8
2994	Playing It Cool	2014	9	tt2139555	277547	94	R	0	6.0	14	86
2995	Pride	2014	9	tt3169706	234200	122	R	0	7.8	91	4
2996	Still Alice	2014	12	tt3316960	284293	101	PG-13	5000000	7.5	85	17
2997	13 Sins	2014	4	tt2059171	155084	93	R	5000000	6.3	65	22
2998	Time Lapse	2014	5	tt2669336	273271	104	Not Rated	0	6.5	78	236
2999	Veronica Mars	2014	3	tt2771372	177494	107	PG-13	6000000	6.8	79	241
3001	A Most Wanted Man	2014	7	tt1972571	157849	121	R	15000000	6.8	87	26
3002	Penguins of Madagascar	2014	11	tt1911658	270946	92	PG	132000000	6.7	73	143
3003	She's Funny That Way	2014	8	tt1767372	245906	93	R	0	6.1	44	86
3004	A Little Chaos	2015	3	tt2639254	283227	117	R	0	6.5	48	15
3005	The Voices	2014	1	tt1567437	244458	101	R	0	6.4	74	511
3006	Outcast	2014	9	tt1552224	289720	98	Not Rated	25000000	4.6	5	183
3007	Tammy	2014	7	tt2103254	226486	97	R	20000000	4.9	24	30
3008	Laggies	2014	9	tt2034031	244264	100	R	5000000	6.4	65	2
3009	I, Frankenstein	2014	1	tt1418377	100241	92	PG-13	65000000	5.1	5	22
3010	The Hundred-Foot Journey	2014	8	tt2980648	228194	122	PG	22000000	7.3	67	17
3011	Who Am I	2014	9	tt3042408	284427	105	Not Rated	0	7.6	73	26
3012	The Falling	2015	4	tt3294200	294741	103	Not Rated	952707	5.4	73	173
3013	Testament of Youth	2014	10	tt1441953	284689	129	PG-13	0	7.3	84	108
3014	Mr. Peabody & Sherman	2014	2	tt0864835	82703	92	PG	145000000	6.8	81	226
3015	Endless Love	2014	2	tt2318092	226857	103	PG-13	20000000	6.3	16	15
3016	East Side Sushi	2014	3	tt2340650	257245	100	PG	0	7.1	95	17
3017	Haider	2014	10	tt3390572	280795	150	Not Rated	7000000	8.1	86	512
3018	They Came Together	2014	6	tt2398249	180296	83	R	0	5.5	68	30
3019	Sabotage	2014	3	tt1742334	144336	110	R	35000000	5.7	22	204
3021	Left Behind	2014	10	tt2467046	218043	110	PG-13	16000000	3.1	1	129
3022	Suite Française	2015	3	tt0900387	271674	103	N/A	15000000	7.0	76	157
3023	While We're Young	2014	9	tt1791682	252512	97	R	10000000	6.3	84	318
3024	Brick Mansions	2014	4	tt1430612	254473	90	PG-13	28000000	5.7	26	59
3025	Labyrinth of Lies	2014	9	tt3825638	287495	122	R	0	7.3	82	16
3026	Starry Eyes	2014	7	tt2793490	254194	98	Not Rated	0	6.0	74	21
3027	Song of the Sea	2014	9	tt1865505	110416	93	PG	0	8.1	99	256
3028	Behaving Badly	2014	4	tt2314824	259018	92	R	0	4.4	0	30
3029	Winter Sleep	2014	6	tt2758880	265169	196	Not Rated	0	8.1	87	17
3030	St. Vincent	2014	10	tt2170593	239563	102	PG-13	13000000	7.2	77	30
3031	The Quiet Ones	2014	4	tt2235779	193612	98	PG-13	200000	5.1	37	21
3032	Love & Mercy	2015	5	tt0903657	271714	120	PG-13	0	7.4	89	163
3034	Men, Women & Children	2014	10	tt3179568	243684	116	R	0	6.7	34	4
3035	Two Days, One Night	2014	5	tt2737050	221902	95	PG-13	7000000	7.3	97	17
3036	Forbidden Empire	2014	1	tt1224378	208763	128	Not Rated	26000000	5.2	36	513
3037	Cut Bank	2014	9	tt1661820	276902	92	R	5000000	6.1	37	26
3038	Step Up All In	2014	7	tt2626350	243683	112	PG-13	45000000	6.0	42	41
3039	No Good Deed	2014	9	tt2011159	136835	83	PG-13	13200000	5.6	12	64
3040	Black Sea	2014	12	tt2261331	246080	115	R	0	6.4	80	128
3041	Last Shift	2014	10	tt2965466	296065	88	R	0	5.8	100	22
3042	Two Night Stand	2014	9	tt2140619	286554	86	R	0	6.4	38	86
3043	Pawn Sacrifice	2015	9	tt1596345	245698	115	PG-13	19000000	7.0	72	18
3044	The Legend of Hercules	2014	1	tt1043726	188207	99	PG-13	70000000	4.2	4	80
3045	Son of a Gun	2014	10	tt2452200	294652	108	R	0	6.4	62	204
3046	Beyond the Lights	2014	9	tt3125324	241771	116	PG-13	7000000	6.9	84	15
3047	Lost River	2015	4	tt2366608	167810	95	R	2000000	5.7	31	299
3048	The Calling	2014	8	tt1666335	283384	108	R	0	5.8	51	26
3050	Dark Was the Night	2014	10	tt2251281	300467	97	Not Rated	0	5.6	\N	22
3051	Automata	2014	10	tt1971325	262543	110	R	7000000	6.1	29	46
3052	Ouija	2014	10	tt1204977	242512	89	PG-13	5000000	4.5	6	21
3053	The Duke of Burgundy	2014	10	tt2570858	250225	104	Not Rated	1000000	6.5	94	104
3054	Frank	2014	5	tt1605717	171372	95	R	1000000	7.0	92	318
3055	Honeymoon	2014	9	tt3177316	254191	87	R	1000000	5.7	75	21
3056	Cooties	2014	10	tt2490326	241843	88	R	0	5.7	45	34
3057	Clown	2014	11	tt1780798	112454	100	R	0	5.7	46	21
3058	White Bird in a Blizzard	2014	8	tt2238050	157825	91	R	0	6.4	54	18
3059	The Longest Week	2014	9	tt2064968	206821	86	PG-13	0	5.4	10	4
3060	Zombeavers	2014	10	tt2784512	254474	85	R	0	4.8	69	152
3062	God's Not Dead	2014	3	tt2528814	249660	113	PG	17000000	4.7	12	17
3063	Big Stone Gap	2014	10	tt3254796	353378	93	PG-13	0	5.6	\N	86
3064	Magic in the Moonlight	2014	7	tt2870756	229297	97	PG-13	16800000	6.5	51	2
3065	Calvary	2014	4	tt2234003	157832	102	R	0	7.4	89	17
3066	Force Majeure	2014	8	tt2121382	265189	118	R	0	7.3	94	17
3067	We Still Kill the Old Way	2014	12	tt3157224	309049	94	N/A	0	6.0	34	515
3068	Like Sunday, Like Rain	2014	3	tt3104818	225044	104	R	0	6.9	53	163
3069	Leviathan	2014	9	tt2802154	265180	141	R	4000000	7.6	98	17
3071	In the Blood	2014	4	tt2101570	256474	108	R	10000000	5.7	37	19
3072	Beauty and the Beast	2014	2	tt2316801	197796	112	PG-13	33000000	6.4	41	459
3073	X+Y	2014	3	tt3149038	278236	111	PG-13	0	7.1	87	17
3074	The Prince	2014	8	tt1085492	241254	93	R	18000000	4.6	0	29
3075	Paranormal Activity: The Marked Ones	2014	1	tt2473682	227348	84	R	5000000	5.0	39	22
3076	Falcon Rising	2014	9	tt2295722	270938	103	R	4500000	5.8	43	80
3077	See No Evil 2	2014	10	tt3106120	226140	90	R	0	4.7	60	21
3078	One by One	2015	6	tt2332735	343024	88	N/A	0	8.2	\N	17
3079	Backcountry	2014	3	tt2944198	228973	92	R	0	6.0	\N	21
3080	Search Party	2014	10	tt2758904	239568	93	R	20000000	5.6	11	30
3081	Calculator	2014	12	tt3105350	316269	120	N/A	2200000	4.5	\N	92
3082	The Rewrite	2014	6	tt2509850	289727	107	Not Rated	0	6.2	66	86
3083	Housebound	2014	9	tt3504048	253306	109	Not Rated	0	6.8	95	49
3084	Hector and the Search for Happiness	2014	8	tt1626146	254375	114	R	0	7.0	37	372
3085	The Good Lie	2014	6	tt2652092	250538	110	PG-13	20000000	7.4	88	17
3086	And So It Goes	2014	7	tt2465146	253235	94	PG-13	18000000	5.8	18	2
3087	Barefoot	2014	2	tt2355495	242042	90	PG-13	6000000	6.6	17	2
3088	The Boxtrolls	2014	9	tt0787474	170687	97	PG	60000000	6.8	77	202
3089	99 Homes	2014	10	tt2891174	283235	112	R	8000000	7.1	93	17
3091	Flight 7500	2014	5	tt1975159	82657	79	PG-13	0	4.8	70	97
3092	Heaven Knows What	2015	5	tt3687186	285024	97	R	0	6.8	87	17
3093	The Cobbler	2014	9	tt3203616	238215	98	PG-13	0	5.8	10	176
3094	Kristy	2014	8	tt2027136	146229	86	Not Rated	6900000	5.9	49	22
3095	Madame Bovary	2014	8	tt2334733	253161	118	R	0	5.7	43	17
3096	5 to 7	2014	4	tt2486678	259954	98	R	0	7.1	70	86
3097	The Salvation	2014	5	tt2720680	266285	92	R	10500000	6.7	72	39
3098	Black or White	2014	9	tt2883434	253331	121	PG-13	9000000	6.6	39	17
3099	Top Five	2014	12	tt2784678	284296	102	R	0	6.4	85	4
3100	Marshland	2014	9	tt3253930	236735	105	TV-MA	4000000	7.3	92	26
3101	Obsessed	2014	5	tt3303730	269955	132	N/A	0	6.1	\N	132
3102	Moms' Night Out	2014	3	tt3014666	252680	98	PG	5000000	5.4	20	30
3103	When the Game Stands Tall	2014	8	tt2247476	232679	115	PG	15000000	6.7	19	17
3104	Burying the Ex	2014	9	tt3339674	255798	89	R	0	5.4	28	34
3105	The Absent One	2014	10	tt3140100	254201	116	Not Rated	5848257	7.1	92	130
3106	Miss Meadows	2014	9	tt3128900	261037	88	Not Rated	2000000	5.7	25	17
3107	Reasonable Doubt	2014	1	tt2304953	240916	91	R	8000000	5.7	22	64
3108	American Heist	2014	9	tt2923316	250066	94	R	10000000	5.0	13	183
3110	Hide and Seek	2014	6	tt2723176	277796	82	Unrated	0	4.5	6	15
3111	The Last Diamond	2014	4	tt3136752	269714	108	R	0	6.3	60	17
3112	A Good Marriage	2014	10	tt2180994	288281	103	R	0	5.2	32	26
3113	Free the Nipple	2014	12	tt2298394	295698	90	Unrated	937000	3.9	18	4
3114	The Blue Elephant	2014	7	tt3461252	289510	170	N/A	3500000	8.1	\N	103
3115	About Last Night	2014	2	tt1826590	222899	100	R	12500000	6.1	69	86
3116	Think Like a Man Too	2014	6	tt2239832	184098	105	PG-13	24000000	5.8	23	86
3117	Suburban Gothic	2014	7	tt3279176	277688	90	R	0	5.5	64	34
3118	The Last: Naruto the Movie	2014	12	tt3717532	317442	114	TV-14	0	7.6	81	516
3119	A Place In The Heart	2014	2	tt2171120	78357	110	Not Rated	0	6.5	\N	17
3120	Big Game	2014	9	tt2088003	230179	90	PG-13	8500000	5.4	78	223
3121	Just Before I Go	2014	4	tt2980472	258099	95	R	0	6.4	10	2
3122	Lap Dance	2014	12	tt2392385	304336	100	R	0	4.9	21	17
3123	Life After Beth	2014	8	tt2581244	244566	90	R	2400000	5.6	44	433
3124	Rage	2014	5	tt2401807	242310	98	Not Rated	21000000	5.0	12	19
3125	The Little Death	2014	6	tt2785032	276844	96	Not Rated	0	7.1	61	2
3127	Heaven Is for Real	2014	4	tt1929263	236751	99	PG	12000000	5.8	51	17
3128	The Two Faces of January	2014	5	tt1976000	192149	96	PG-13	0	6.2	80	26
3129	Deadly Virtues: Love. Honour. Obey.	2015	9	tt2824852	258947	87	Not Rated	0	4.8	0	18
3130	Open Windows	2014	7	tt2409818	151368	101	Not Rated	4000000	5.2	42	19
3131	Dear White People	2014	10	tt2235108	114750	108	R	1000000	6.1	91	4
3132	Trash	2014	10	tt1921149	206563	112	R	0	7.2	66	517
3133	Aloft	2014	2	tt2494384	251321	112	R	8000000	5.3	17	17
3134	The Disappearance of Eleanor Rigby: Them	2014	5	tt3729920	157829	119	R	0	6.3	66	17
3135	Diet of Sex	2014	2	tt3094816	324230	72	N/A	0	4.6	\N	2
3136	Grace of Monaco	2014	5	tt2095649	215211	103	Not Rated	30000000	5.7	9	15
3137	The Woman in Black 2: Angel of Death	2014	12	tt2339741	288158	98	PG-13	15000000	4.8	23	5
3138	Speed Walking	2014	8	tt3360038	285900	108	N/A	0	6.6	40	17
3141	Obvious Child	2014	6	tt2910274	248774	83	R	0	6.8	90	86
3142	Cuban Fury	2014	2	tt2390237	201086	98	R	0	6.2	54	30
3143	The Town that Dreaded Sundown	2014	10	tt2561546	287084	85	R	0	5.6	66	22
3144	The Road Within	2014	10	tt2962876	228108	100	R	0	7.1	45	4
3145	The Tribe	2014	9	tt1745787	271397	130	Unrated	0	7.0	88	12
3146	Good People	2014	8	tt1361318	262338	90	R	0	5.5	12	19
3147	Kajaki	2014	11	tt3622120	306650	108	R	0	7.1	100	518
3148	Beautiful Girl	2014	11	tt1031658	302496	90	Not Rated	3000000	4.5	\N	17
3149	Rice Girl	2003	7	tt0329539	274341	95	N/A	0	6.2	\N	30
3151	In Order of Disappearance	2014	2	tt2675914	252822	115	R	4161012	7.2	86	133
3152	Walking on Sunshine	2014	6	tt2107861	267863	97	Not Rated	0	5.4	31	86
3153	Some Kind of Beautiful	2015	7	tt1725986	253344	99	R	0	5.7	6	30
3154	Mr. Turner	2014	10	tt2473794	245700	150	R	0	6.8	97	16
3155	Shelter	2014	9	tt3136112	287426	105	TV-MA	0	6.5	46	17
3156	Bangalore Days	2014	5	tt3668162	268660	172	M	7400000	8.3	89	57
3157	A Long Way Down	2014	3	tt0458413	141043	96	R	0	6.4	22	4
3158	Bad Country	2014	9	tt2350892	256731	95	R	0	5.8	41	59
3159	The Nut Job	2014	1	tt1821658	227783	85	PG	42000000	5.7	13	143
3160	Dead Snow 2: Red vs. Dead	2014	2	tt2832470	241842	100	R	0	6.9	81	152
3161	Late Phases	2014	11	tt2420756	254193	95	Not Rated	0	6.0	63	22
3162	Space Station 76	2014	9	tt2369317	253312	94	R	0	4.9	68	142
3163	Serial (Bad) Weddings	2014	4	tt2800240	262391	94	N/A	13000000	7.0	61	30
3164	Something Wicked	2014	4	tt1327601	260947	95	R	3000000	4.6	17	55
3165	Escobar: Paradise Lost	2014	10	tt2515030	255343	120	R	17000000	6.5	55	105
3167	Kite	2014	6	tt2044801	192712	90	R	0	4.4	0	31
3168	Extraterrestrial	2014	10	tt2960930	265016	101	Not Rated	0	5.0	29	122
3169	The Last Five Years	2014	11	tt2474024	206296	94	PG-13	0	5.9	61	189
3170	The Bag Man	2014	2	tt2212008	242076	108	R	0	5.2	11	54
3171	Leprechaun: Origins	2014	8	tt2345613	126172	90	R	0	3.2	0	21
3172	Far from Men	2014	8	tt2936180	283708	110	PG-13	7700000	7.2	84	9
3173	Sijjin	2014	9	tt4240654	334175	96	N/A	0	6.3	\N	21
3174	The Pyramid	2014	12	tt2799166	282813	89	R	6500000	4.6	14	21
3175	Sadece Sen	2014	3	tt3477480	277934	105	N/A	0	7.4	85	386
3176	Billy Elliot: The Musical	2014	9	tt4085696	298931	163	Not Rated	0	8.4	\N	172
3177	Cold in July	2014	5	tt1179031	244509	109	R	0	6.8	83	18
3178	WolfCop	2014	6	tt2781516	262840	79	Unrated	761100	5.5	65	34
3179	White God	2014	6	tt2844798	267999	121	R	2200000	6.9	88	17
3180	Phoenix	2014	9	tt2764784	254578	98	PG-13	0	7.3	98	17
3181	Camp X-Ray	2014	10	tt2994190	244506	117	R	1000000	6.9	75	17
3182	Land of Storms	2014	2	tt2474310	254005	105	Unrated	0	6.9	55	17
3184	The Fool	2014	8	tt3560686	285700	116	N/A	1300005	8.0	93	54
3185	Raised by Wolves	2014	8	tt2350852	290656	76	Not Rated	0	3.8	14	21
3186	Mythica: A Quest for Heroes	2014	12	tt3405714	321068	93	Not Rated	0	5.8	69	112
3187	10.0 Earthquake	2014	10	tt3488056	302666	88	PG	0	3.5	13	175
3188	Bang Bang!	2014	10	tt2905838	283589	153	PG-13	0	5.5	14	371
3189	Anatomy of a Love Seen	2014	7	tt3546114	286817	86	Not Rated	0	4.7	36	15
3190	Good Kill	2015	4	tt3297330	253626	104	R	0	6.4	75	17
3191	The Admiral: Roaring Currents	2014	7	tt3541262	282631	126	Not Rated	9500000	7.1	86	81
3192	Castles in the Sky	2014	6	tt3311900	277846	90	Not Rated	0	6.8	67	519
3193	Miss Julie	2014	9	tt2667960	230266	130	PG-13	5500000	5.4	52	17
3194	A Hard Day	2014	5	tt3697626	269494	111	Not Rated	0	7.2	83	19
3195	Planes: Fire & Rescue	2014	7	tt2980706	218836	83	PG	50000000	6.0	45	143
3196	Every Secret Thing	2014	4	tt1706598	258284	93	R	0	6.1	32	130
3197	Comet	2014	12	tt2965412	276908	91	R	0	6.8	42	321
3198	Hungerford	2014	5	tt3552892	268229	79	Not Rated	40000	3.8	23	45
3199	The New Girlfriend	2014	9	tt3184934	283726	105	R	0	6.6	80	17
3200	My Mistress	2014	8	tt2622874	282672	104	Not Rated	0	5.4	33	15
3201	Dumbbells	2014	1	tt1978428	233564	93	R	0	3.4	14	30
3202	Warsaw 44	2014	7	tt3765326	293982	127	N/A	6283170	6.6	60	108
3203	Effie Gray	2014	3	tt1605798	114155	108	PG-13	0	5.9	42	17
3205	Song One	2015	1	tt2182972	244783	86	PG-13	6000000	5.8	33	17
3206	Breathe	2014	9	tt3365778	270400	91	Not Rated	0	7.1	92	17
3207	Saint Laurent	2014	9	tt2707848	221667	150	R	0	6.2	60	17
3208	We'll Never Have Paris	2014	10	tt3079016	253287	89	R	0	4.6	33	86
3209	Dolphin Tale 2	2014	9	tt2978462	227735	107	PG	36000000	6.4	66	78
3210	Scarlet Innocence	2014	10	tt3958014	287649	111	N/A	0	5.9	36	15
3211	4 Moons	2014	3	tt2260850	258034	110	Unrated	0	7.5	\N	17
3212	Kung Fu Jungle	2014	10	tt2952602	290864	100	Not Rated	25000000	6.5	75	19
3213	Young Ones	2014	6	tt2693664	215379	100	R	0	5.9	50	520
3214	Cabin Fever: Patient Zero	2014	2	tt2102496	157424	91	Not Rated	0	4.4	24	21
3215	The Humbling	2014	3	tt1568343	254023	112	R	2000000	5.6	52	4
3216	Live Nude Girls	2014	8	tt2946498	291326	99	Not Rated	0	4.0	52	30
3217	Dying of the Light	2014	12	tt1274586	297596	94	R	15000000	4.4	8	18
3218	As the Gods Will	2014	11	tt3354222	241863	117	N/A	0	6.5	57	462
3221	Wyrmwood: Road of the Dead	2014	9	tt2535470	290999	98	Not Rated	0	6.2	81	21
3222	The Monkey King	2014	1	tt1717715	119892	119	Not Rated	82000000	4.9	26	521
3223	Merry Ex-Mas	2014	12	tt3654972	312167	90	N/A	0	4.5	30	522
3224	[REC]⁴ Apocalypse	2014	10	tt1649443	185341	95	R	3000000	5.3	68	22
3225	Wheels	2014	4	tt2170667	291423	115	R	0	8.8	98	17
3226	Circus of the Dead	2014	5	tt2782232	268150	105	N/A	0	5.9	\N	22
3227	The Keeping Room	2014	9	tt2488778	284284	95	R	0	6.0	74	39
3228	The Anomaly	2014	6	tt2962726	269173	97	Not Rated	0	4.7	\N	129
3229	Swelter	2014	4	tt2112277	256687	96	R	8000000	4.5	23	66
3230	Earth to Echo	2014	6	tt2183034	238603	89	PG	13000000	5.8	50	523
3231	The 10 Year Plan	2014	9	tt3239442	267463	90	Not Rated	80000	6.1	35	86
3232	Rudderless	2014	10	tt1798243	244403	105	R	5000000	7.5	64	172
3234	Rise of the Legend	2014	11	tt3469592	294993	131	Not Rated	0	6.5	63	31
3235	From the Dark	2014	4	tt4030442	291865	90	Unrated	0	4.9	34	21
3236	Blind	2014	2	tt2616810	245844	96	Not Rated	0	6.9	92	17
3237	Heavenly Sword	2014	6	tt2006753	256766	85	Not Rated	6000000	5.3	28	454
3238	Jamesy Boy	2014	1	tt1673734	233470	109	Not Rated	0	6.3	26	72
3239	A Little Game	2014	4	tt2276480	310952	92	PG	0	6.3	40	265
3240	V/H/S: Viral	2014	10	tt3704538	267806	81	R	0	4.2	34	22
3241	Time Out of Mind	2014	9	tt3505712	284294	120	Unrated	0	5.7	80	17
3242	The Bélier Family	2014	12	tt3547740	304410	105	N/A	11000000	7.3	83	70
3243	Gemma Bovery	2014	9	tt2788556	272435	99	R	9700000	6.4	54	2
3244	Drive Hard	2014	10	tt2968804	256092	96	Not Rated	12000000	4.4	8	127
3245	Mantervention	2014	7	tt2318268	294222	99	Not Rated	0	4.8	67	86
3246	Shrew's Nest	2014	9	tt3417756	284305	91	Not Rated	0	6.7	95	5
3247	Infinitely Polar Bear	2014	1	tt1969062	244539	87	R	6700000	7.0	82	4
3248	National Theatre Live: Coriolanus	2014	1	tt3313066	253299	155	N/A	0	8.5	\N	17
3249	The Forger	2014	9	tt2376218	255157	95	R	15000000	5.8	9	54
3250	The Invisible Boy	2014	12	tt3078296	303542	100	N/A	8000000	6.2	\N	524
3252	Welcome to Me	2014	9	tt2788716	284537	87	R	0	5.9	74	4
3253	Appropriate Behavior	2015	3	tt3077108	249916	90	Not Rated	0	6.6	97	2
3254	Liz in September	2014	10	tt2325833	288129	100	Not Rated	0	5.9	62	15
3255	Digging Up the Marrow	2015	2	tt1991031	279972	98	Not Rated	0	5.8	60	232
3256	Saving Christmas	2014	11	tt4009460	295884	79	PG	500000	1.4	0	52
3257	Unutursam Fısılda	2014	10	tt4114744	300490	123	N/A	0	7.5	\N	163
3258	Sex Ed	2014	11	tt2751310	295315	90	Not Rated	0	5.5	64	86
3259	Parasyte: Part 1	2014	11	tt3345472	282069	109	N/A	0	6.9	\N	122
3260	A Small September Affair	2014	2	tt3142872	256546	102	N/A	0	7.2	\N	104
3261	Premature	2014	7	tt2182256	253310	93	R	0	5.8	48	30
3262	Paper Planes	2014	9	tt3328716	286875	96	Not Rated	0	6.2	85	52
3263	Boulevard	2014	4	tt2624412	259963	88	R	0	5.8	52	17
3264	Ungli	2014	11	tt2392447	303904	114	Not Rated	0	5.7	0	107
3265	Stage Fright	2014	4	tt2190838	156597	89	R	0	5.2	37	21
3266	Swearnet: The Movie	2014	8	tt2380564	186610	112	NC-17	0	5.9	20	30
3267	Perfect Sisters	2014	4	tt2027231	206192	100	TV-MA	0	5.6	25	54
3268	Exists	2014	3	tt1988621	124470	81	R	0	5.2	30	21
3269	No Tears for the Dead	2014	6	tt3697566	265851	117	Not Rated	0	6.8	33	29
3270	Hungry Hearts	2015	1	tt3344922	283698	109	Unrated	0	6.4	63	17
3271	Rob the Mob	2014	3	tt2481480	243935	104	R	0	6.3	81	12
3272	School Dance	2014	7	tt2179936	271467	85	R	0	4.5	74	172
3273	Goodbye to All That	2014	12	tt2437548	261820	87	Unrated	0	5.2	62	30
3275	Skin Trade	2014	11	tt1641841	327833	96	R	10000000	5.6	25	66
3276	Highway	2014	2	tt2980794	252841	133	Not Rated	0	7.7	88	72
3277	Convict	2014	1	tt2893780	245527	110	Not Rated	0	5.3	27	59
3278	Animal	2014	6	tt2996684	274626	86	Not Rated	0	4.7	43	22
3279	Sapphire Blue	2014	8	tt3260022	279229	116	N/A	0	6.3	\N	487
3280	God's Pocket	2014	5	tt2920808	244517	88	R	0	6.1	37	17
3281	Jackie & Ryan	2014	9	tt3270108	289891	90	PG-13	0	5.8	64	78
3282	Blood Ransom	2014	10	tt2173248	298833	101	TV-MA	0	4.6	20	525
3283	The Trip to Italy	2014	4	tt2967006	242088	108	Not Rated	0	6.6	87	4
3284	Let Us Prey	2014	4	tt3148348	276488	92	Not Rated	0	5.8	83	22
3285	Locust	2014	6	tt3893620	371507	118	N/A	0	5.6	\N	54
3286	Boy Meets Girl	2015	2	tt3007302	263105	95	R	0	7.1	88	2
3287	The Hive	2015	9	tt3745906	291866	89	R	0	5.2	\N	125
3288	Lucky Bastard	2014	2	tt2417854	180850	94	NC-17	0	4.2	56	54
3289	Bad Johnson	2014	5	tt2091325	258805	88	Not Rated	0	4.5	28	440
3290	The Smell of Us	2014	8	tt2176690	157824	92	N/A	0	5.0	23	17
3292	The Mule	2014	3	tt2130270	253272	103	N/A	0	6.3	87	159
3293	Lang Tong	2015	8	tt6423578	443526	83	TV-MA	363000	5.2	\N	26
3294	A Merry Friggin' Christmas	2014	11	tt0910885	286532	88	PG-13	0	5.1	14	30
3295	Pasolini	2014	9	tt3125652	283700	87	N/A	0	5.9	79	16
3296	Copenhagen	2014	10	tt2459156	251232	98	Not Rated	0	7.1	88	132
3297	Ode to My Father	2014	12	tt3812366	313108	126	Not Rated	0	7.8	71	17
3298	Son of God	2014	2	tt3210686	235260	138	PG-13	22000000	5.7	21	17
3300	Where Hope Grows	2014	4	tt3200980	243352	95	PG-13	0	6.6	\N	17
3301	Manglehorn	2015	6	tt2893490	254905	97	PG-13	4000000	5.6	51	17
3302	Charlie's Farm	2014	12	tt3317874	304613	93	Not Rated	3000000	4.6	19	21
3303	The Single Moms Club	2014	3	tt2465140	239562	111	PG-13	0	5.3	19	4
3305	Hidden Away	2014	10	tt3289362	258755	96	Unrated	0	7.0	\N	15
3306	About Alex	2014	8	tt2667918	259956	96	R	0	6.4	45	4
3307	God Help the Girl	2014	8	tt2141751	245859	111	Unrated	0	6.4	67	172
3308	Jimmy's Hall	2014	5	tt3110960	262958	106	PG-13	0	6.7	76	16
3309	Faults	2014	3	tt3021360	243526	89	Not Rated	0	6.7	91	18
3310	Silent Heart	2014	11	tt3335048	288585	98	N/A	0	7.1	69	17
3311	Queen of the Mountains	2014	8	tt2640460	295914	135	PG-13	1400000	7.4	40	31
3312	Black Mountain Side	2016	1	tt3139756	267852	99	Not Rated	0	5.2	37	26
3313	The Canal	2014	10	tt2517658	265010	93	Not Rated	0	5.9	71	97
3314	Devil's Due	2014	1	tt2752758	79316	89	R	7000000	4.1	18	21
3315	Beyond the Reach	2014	9	tt2911668	284289	95	R	0	5.6	37	26
3316	Queen & Country	2014	5	tt2392810	266084	114	TV-14	0	6.2	77	17
3317	I Am Happiness on Earth	2014	5	tt2871256	202456	122	Unrated	0	4.4	29	17
3318	Kahlil Gibran's The Prophet	2014	9	tt1640718	283161	85	PG	0	7.1	65	320
3319	Mercenaries	2014	8	tt3598222	277597	90	Unrated	0	3.7	\N	183
3320	Sugar Daddies	2014	12	tt4329098	318553	88	TV-PG	0	5.0	17	458
3321	Lupin the 3rd	2014	8	tt0862748	241868	133	N/A	10500000	5.5	40	116
3322	Against the Sun	2014	11	tt2557276	302828	99	PG	0	6.5	70	526
3324	Poker Night	2014	12	tt2548208	298093	104	TV-14	0	6.3	50	267
3325	Cymbeline	2014	9	tt3093522	240745	97	R	0	3.7	31	17
3326	Tom Sawyer & Huckleberry Finn	2014	10	tt1977087	172390	90	PG-13	0	5.2	\N	337
3327	Road to Paloma	2014	4	tt2386285	268060	91	R	0	6.1	57	18
3328	Ek Villain	2014	6	tt3175038	276935	129	Not Rated	0	6.5	57	29
3329	Dabbe 5: Zehr-i Cin	2014	9	tt3886722	292828	132	N/A	0	6.1	\N	21
3330	7 Minutes	2014	10	tt2828954	200511	92	Not Rated	0	5.0	24	54
3331	2 States	2014	4	tt2372678	259720	149	Not Rated	4587786	6.9	40	2
3332	Sivas	2014	9	tt3894344	283706	97	N/A	0	7.5	80	17
3333	The Extendables	2014	8	tt0996664	288103	0	Not Rated	0	3.6	\N	30
3334	Jinn	2014	4	tt1562899	52653	97	PG-13	0	4.2	18	26
3335	Theeb‎‎	2014	9	tt3170902	287628	100	Not Rated	0	7.2	97	128
3336	A Second Chance	2014	9	tt3305316	254200	103	N/A	4700000	6.8	52	18
3337	Mune: Guardian of the Moon	2015	2	tt3858372	323661	86	PG	0	7.2	80	117
3338	Teen Lust	2014	9	tt1718915	285838	80	R	0	4.6	24	34
3339	Da Sweet Blood of Jesus	2014	6	tt3104930	278316	123	Not Rated	1420000	4.2	47	332
3340	Court	2015	3	tt3717068	290815	116	N/A	0	7.7	98	17
3341	The Guvnors	2014	6	tt2992524	288463	95	Not Rated	0	5.8	38	64
3342	The Christmas Dragon	2014	11	tt3918686	309770	106	N/A	0	4.7	48	237
